"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"bhydroxy5cholenoicacid",0.107390220431025,0.221,0.627161619007821,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"carboxy4methyl5propyl2furanpropanoateCMPF",0.202309989831844,0.192,0.292450020892247,1,0.910423486178132,0,0.0407565473176343,"Not Sig","Not Sig","Imputed",0.891467798456184,"Not Sig"
"hydroxy2ethylpropionate",0.15114012865941,0.232,0.515171159206712,1,0.961729366077602,0,0.0169471227178127,"Not Sig","Not Sig","Imputed",0.931718726647289,"Not Sig"
"hydroxy3methylglutarate",-0.0151496416174779,0.21,0.94252560190453,1,0.986396969951718,0,0.00594827049106544,"Not Sig","Not Sig","Imputed",0.982476820433459,"Not Sig"
"hydroxybutyrateBHBA",-0.241640860388454,0.195,0.215505394931204,1,0.843666082115459,0,0.0738294104710704,"Not Sig","Not Sig","Imputed",0.817093144220833,"Not Sig"
"hydroxybutyrylcarnitine1",-0.346641719095934,0.229,0.130711958061755,1,0.743734495553911,0,0.128582074796929,"Not Sig","Not Sig","Imputed",0.73915877169435,"Not Sig"
"hydroxybutyrylcarnitine2",-0.295516153121133,0.238,0.214384886940308,1,0.843666082115459,0,0.0738294104710704,"Not Sig","Not Sig","Imputed",0.817093144220833,"Not Sig"
"hydroxydecanoate3",-0.260286372088716,0.193,0.176866133552802,1,0.814546723008864,0,0.0890839991848796,"Not Sig","Not Sig","Imputed",0.794419164148036,"Not Sig"
"hydroxyhexanoate3",-0.152971686359923,0.205,0.454844408094743,1,0.946696737059088,0,0.0237891197450661,"Not Sig","Not Sig","Imputed",0.918014133302228,"Not Sig"
"hydroxyhippurate3",-0.177064749612545,0.213,0.404784280807847,1,0.946002184969808,0,0.0241078605123354,"Not Sig","Not Sig","Imputed",0.918014133302228,"Not Sig"
"hydroxyisobutyrate",-0.25678430611633,0.201,0.201155973812826,1,0.843666082115459,0,0.0738294104710704,"Not Sig","Not Sig","Imputed",0.812620448578415,"Not Sig"
"hydroxylaurate",-0.31617267194659,0.208,0.12827040247728,1,0.743312808268212,0,0.128828383661087,"Not Sig","Not Sig","Imputed",0.73915877169435,"Not Sig"
"hydroxyoctanoate3",-0.14658434527065,0.204,0.473422000020752,1,0.950734659540067,0,0.0219406733640242,"Not Sig","Not Sig","Imputed",0.927186025762811,"Not Sig"
"hydroxypyridinesulfate",-0.313298392264836,0.209,0.13318362525617,1,0.748241738231708,0,0.125958069756984,"Not Sig","Not Sig","Imputed",0.744579598467281,"Not Sig"
"hydroxysebacate",-0.412790594234706,0.226,0.0676068977046044,1,0.69868131637275,0,0.155720870177326,"Not Sig","Not Sig","Imputed",0.736932295161469,"Not Sig"
"indoxylsulfate",0.0457334301183297,0.21,0.827620498565128,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.95806068583898,"Not Sig"
"methoxycatecholsulfate1",-0.164480191840155,0.209,0.431936304778251,1,0.946199165897323,0,0.0240174391307738,"Not Sig","Not Sig","Imputed",0.918014133302228,"Not Sig"
